ALP2 - FIRE - BOQ,,,,,,,,,,,,,
,,,,,,,,1,,,2,,
,,,,,,,, FITTERS ,,, ASIAMOST ,,
ITEM,,DESCRIPTION,,UNIT,QTY, RATE  , AMOUNT  , RATE  , AMOUNT  , REMARK , RATE  , AMOUNT  , REMARK 
,,"Hose Reel Tank
Norminal Capacity = 10.9 m3
Eff. Capacity = 9.1 m3
[4.88m x 1.22m x 2.44m (H)] 8' x 8' x 8'(H)",,no,1,,,," 16,875.00 ",," 32,580.00 "," 32,580.00 ",
03.01.02,,"TO SUPPLY AND INSTALL water tank accessories, ball float valve, balancing pipe header, stainless steel level electrodes, overflow pipes to the nearest drain, warning pipe, scour pipe to nearest drain, vortex inhibitor, base skid, and all associated accessories for complete installation works.",,Lot,1,,,," 1,152.00 ",,,Inclusive,
,,,,,,,,,,,,,
03.02.00,,HOSE REEL PUMPSET,,,,,,,,,,,
,,,,,,,,,,,,,
03.02.01,,TO SUPPLY AND INSTALL duty and standby hose reel pumpset c/w electric motor in the fire pump room that required for complete and satisfactory functioning of the system with product approval from Bomba Malaysia. (The rc plinth will be supplied by other),,,,,,,,,,,
03.02.01.01,,"Hose reel 
Duty (electric)
- flow rate : 120 l/min 8.5 bar 4 bar",,no,1,,,," 3,313.00 ",," 35,200.00 "," 35,200.00 ",
03.02.01.02,,"Hose reel 
Standby (electric)
- flow rate : 120 l/min 8.5 bar 4 bar",,no,1,,,," 3,313.00 ",,,Inclusive,
,,,,,,,,,,,,,
03.02.03,,"TO SUPPLY AND INSTALL fire hose reel pumpsets starter panels c/w fire signal relay, interfacing fire alarm signal provision and all necessary components and accessories including support and bracket. ",,Lot,1,,,," 3,500.00 ",,,Inclusive,
,,,,,,,,,,,,,
03.02.05,,"TO SUPPLY, INSTALL, TEST AND HANDOVER of control wiring in GI conduit and fire rated wiring from hose reel pump panel to hose reel pump c/w accessories including HDG trunking/conduit, support and bracket. The fire contractor shall terminate the incoming power cables supplied by other trade onto the pump starter panel. The work shall include supply and install control and power wiring to pump operation pressure switches and low water level electrode sensor junction box. ",,Lot,1,,,," 1,875.00 ",," 11,250.00 "," 11,250.00 ",
,,,,,,,,,,,,,
03.03.00,,HOSE REEL PIPEWORK FROM FIRE PUMP ROOM TO WAREHOUSE,,,,,,,,,,,
,,,,,,,,,,,,,
03.03.01,,"TO SUPPLY & INSTALL GI Class 'B' Pipes c/w pipe fittings, suction and discharge pipe headers, connecting pipework form tank to pumpsets, test pipes, hangers, grooved mechanical coupling, screwed and threaded malleable iron fitting, brackets, red painting and supports and all other necessary accessories.",,,,,,,,,,,
,,,,,,,,,,,,,
03.03.01.01,,Above ground GI Class 'B' pipes from hose reel tank to hose reel pumpset.  ? 65 mmÿ ,,Lot,1,,,," 2,028.00 ",," 3,900.00 "," 3,900.00 ",
,,,,,,,,,,,,,
03.03.01.02,,Above ground GI Class 'B' pipes within fire pump room.   ? 50 mmÿ  ,,Lot,1,,,," 2,718.00 ",,,-,
,,,,,,,,,,,,,
03.03.01.03,,Above ground GI Class 'B' from fire pump room to warehouses entry point.  ? ? mmÿ  ,,Lot,1,,,, -   ,,,Inclusive,
,,,,,,,,,,,,,
03.03.03,,"TO SUPPLY AND INSTALL valves and accessories within fire pump room and from hose reel tank to fire pump room including necessary isolation valves with tamper switch, pressure gauges, check valves, air vents, strainers, flexible joints, test points, pressure switchs, spring isolators, vortex inhibitor, red painting, grooved mechanical coupling, screwed and threaded malleable iron pipe fitting, etc for the complete installation and connection of respective fire pumpsets within the room as shown in the drawing.",,Lot,1,,,," 1,000.00 ",,,Inclusive,
,,,,,,,,,,,,,
03.04.00,,HORE REEL PIPING DISTRIBUTION SYSTEM ,,,,,,,,,,,
,,,,,,,,,,,,,
03.04.01,,"TO SUPPLY & INSTALL GI Class 'B' pipes c/w fittings, screw and threaded malleable iron fittings, FM approved and UL listed grooved mechanical coupling, brackets, automatic air release valves, supports, L angle, anchor iron, anchor bar, pipe painting, pipe marking and any other necessary accessories.",,,,,,,,,,,
,,,,,,,,,,,,,
03.04.01.01,,Ground Floor,,,,,,,,,,,
03.04.01.01.01,,50 mmÿ  ,,Lot,1,,,," 7,429.00 ",," 39,600.00 "," 39,600.00 ",
03.04.01.01.02,,25 mmÿ  ,,Lot,1,,,, 655.00 ,," 1,120.00 "," 1,120.00 ",
,,,,,,,,,,,,  ,
03.04.01.02,,Ground Mezzanine Floor,,,,,,,,,,  ,
03.04.01.02.01,,50 mmÿ  ,,Lot,1,,,," 49,377.00 ",," 19,800.00 "," 19,800.00 ",
03.04.01.02.02,,25 mmÿ  ,,Lot,1,,,," 1,090.00 ",, 560.00 , 560.00 ,
,,,,,,,,,,,,  ,
03.04.01.03,,1st Floor,,,,,,,,,,  ,
03.04.01.03.01,,50 mmÿ  ,,Lot,1,,,," 16,489.00 ",," 80,160.00 "," 80,160.00 ",
03.04.01.03.02,,25 mmÿ  ,,Lot,1,,,," 1,271.00 ",," 1,120.00 "," 1,120.00 ",
,,,,,,,,,,,,  ,
03.04.01.04,,1st Mezzanine Floor,,,,,,,,,,  ,
03.04.01.04.01,,50 mmÿ  ,,Lot,1,,,," 45,572.00 ",," 23,180.00 "," 23,180.00 ",
03.04.01.04.02,,25 mmÿ  ,,Lot,1,,,," 1,029.00 ",, 280.00 , 280.00 ,
,,,,,,,,,,,,  ,
03.04.01.05,,2nd Floor,,,,,,,,,,  ,
03.04.01.05.01,,50 mmÿ  ,,Lot,1,,,," 62,061.00 ",," 98,030.00 "," 98,030.00 ",
03.04.01.05.02,,25 mmÿ  ,,Lot,1,,,," 2,300.00 ",," 1,120.00 "," 1,120.00 ",
,,,,,,,,,,,,  ,
03.04.01.05,,3rd Floor,,,,,,,,,,  ,
03.04.01.05.01,,50 mmÿ  ,,Lot,1,,,," 37,690.00 ",," 91,750.00 "," 91,750.00 ",
03.04.01.05.02,,25 mmÿ  ,,Lot,1,,,," 1,574.00 ",, 840.00 , 840.00 ,
,,,,,,,,,,,,  ,
03.05.00,,HOSE REEL ACCESSORIES,,,,,,,,,,  ,
,,,,,,,,,,,,  ,
03.05.01,,"TO SUPPLY AND INSTALL hose reel accessories approved by Bomba c/w swing type drum, hoses, 30m long jet and spray nozzles, mild steel free standing hose reel cabinet to fit in portable fire extinguisher, hose reel drum, manual call point, alarm bell/sounder c/w key (if applicable), painting, marking, and valves as specified in the drawings.",,,,,,,,,,  ,
,,,,,,,,,,,,  ,
03.05.01.01,,Ground floor ,,Lot,1,,,," 6,738.00 ",," 97,350.00 "," 97,350.00 ",
03.05.01.02,,Ground mezzanine floor ,,Lot,1,,,," 11,025.00 ",," 34,080.00 "," 34,080.00 ",
03.05.01.03,,1st floor  ,,Lot,1,,,," 12,863.00 ",," 102,220.00 "," 102,220.00 ",
03.05.01.04,,1st mezzanine floor ,,Lot,1,,,," 10,413.00 ",," 29,210.00 "," 29,210.00 ",
03.05.01.05,,2nd floor ,,Lot,1,,,," 23,275.00 ",," 131,430.00 "," 131,430.00 ",
03.05.01.06,,3rd floor ,,Lot,1,,,," 15,925.00 ",," 63,280.00 "," 63,280.00 ",
,,,,,,,,,,,,  ,
,,,,,,,,,,,,,
,,"Total 03.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 342,550.00 ",,," 898,060.00 ",
,,,,,,,,,,,,,
04.00.00,,WET RISER SYSTEM,,,,,,,,,,,
,,,,,,,,,,,,,
08.01.00,,WET RISER TANKS,,,,,,,,,,,
,,,,,,,,,,,,,
08.01.01,,"TO SUPPLY AND INSTALL SPAN approved hot dipped galvanized pressed steel wet riser tank c/w internal partition, internal and external aluminium cat ladder, manhole hinged cover, vent, water level indicator, tank opening for scour pipes, inlet pipes, overflow pipes, warning pipes, outlet pipes, fittings, support, stainless steel internal truss, hot dipped galvanised pressed steel panel, necessary internal and external reinforcements, water tightness sealant all  associated accessories for complete installation works with min 10 years warranty from CPC.",,,,,,,,,,,
,,"Wet Riser Tank
Eff. Height = 4m
Eff. Capacity = 45m3
[11m2 x 4.88m (H)] 20' x 12' x 16'(H)",,no,1,,,," 83,750.00 ",," 78,080.00 "," 78,080.00 ",
08.01.02,,"TO SUPPLY AND INSTALL wet riser water tank accessories, ball float valve, black steel 'B' balancing pipe header, stainless steel level electrodes, overflow pipes to the nearest drain, warning pipe, scour pipe to nearest drain, vortex inhibitor, base skid, pipe painting, pipe marking and all associated accessories for complete installation works.",,Lot,1,,,," 18,696.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.00,,WET RISER PUMPSET,,,,,,,,,,,
,,,,,,,,,,,,,
08.02.01,,"TO SUPPLY AND DELIVER Bomba approved duty and standby diesel engine wet riser water pumpset c/w pipe mechanical coupling, control panel including panel and power and control wiring from such panel to pump, pressure sensor, pressure relief valves, overheating protection system, diesel engine, radiator, exhaust, silencer, battery, flow meter, diesel fuel tanks with legs, starters, drain outlet, shaft and all necessary accessories that required for complete and satisfactory functioning of the pump. Pump performance selection in compliance with BS EN 12845. The pump, engine and control panel shall come in as common skid. The engine local panel shall be pre-wired with the control panel in a skid form. Maximum close off pressure shall be 12 bar. (The rc plinth will be supplied by Builder).",,,,,,,,,,,
,,"Wet Riser
Duty (electric ) and Standby (diesel)
1500 l/min (120m head) (10 bar)",,no,2,,,," 87,325.00 ",," 75,850.00 "," 151,700.00 ",
08.02.02,,"TO INSTALL Bomba approved duty and standby diesel engine wet riser water pumpset c/w all necessary pipe work, fittings, pipe mechanical coupling, control panel including panel and power and control wiring from such panel to pump, pressure sensor, pressure relief valves, overheating protection system, diesel engine, radiator, exhaust, silencer, battery, flow meter, diesel fuel tanks with legs, starters, drain outlet, shaft and all necessary accessories that required for complete and satisfactory functioning of the pump. Pump performance selection in compliance with BS EN 12845. The pump, engine and control panel shall come in as common skid. The engine local panel shall be pre-wired with the control panel in a skid form. Maximum close off pressure shall be 12 bar. (The rc plinth will be supplied by Builder).",,Lot,2,,,," 5,000.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.03,,"TO SUPPLY AND DELIVER Bomba approved jockey wet riser water pumpset c/w electric motor, UL FM listed control panel. The engine local panel shall be pre-wired with the control panel in a skid form.",,,,,,,,,,,
,,"Wet Riser
Jockey
90 l/min (132 m head) 120 l.m @ 12 bar",,no,1,,,," 6,250.00 ",,,Inclusive,
08.02.04,,"TO INSTALL Bomba approved jockey fire water pumpset c/w pressure switch, electric motor, mounted on rc/steel inertia blocks and rc plinth with spring isolators, test pipe, pressure switches, hanger, support and all necessary accessories within the fire pump room that required for complete and satisfactory functioning of the system. 
(The rc plinth will be by others)  ",,Lot,1,,,," 1,500.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.05,,"TO SUPPLY AND INSTALL fire rated power and control cabling including cable termination from electrical panel in fire pump room (incoming electrical panel by others) to battery, diesel engine duty and standby sprinkler pumps panel and jockey pump panel on sprinkler pump skid c/w conduit, supports and brackets and all necessary accessories.",,Lot,1,,,," 12,500.00 ",," 11,250.00 "," 11,250.00 ",
,,,,,,,,,,,,  ,
04.01.00,,"WET RISER PIPEWORK

TO SUPPLY AND INSTALL 150mmÿ G.I. Class 'C' Pipes.",,,,,,,,,,  ,
,,,,,,,,,,,,  ,
04.01.01,,East Wing (EW),,,,,,,,,,  ,
04.01.01.01,,Ground Floor ,,Lot,1,,,, -   ,," 285,410.00 "," 285,410.00 ",
04.01.01.01a,,Ground Floor Mezz  ,,Lot,1,,,, -   ,,,  ,
04.01.01.02,,EW - Wet Riser - 01  ,,Lot,1,,,, -   ,," 10,660.00 "," 10,660.00 ",
04.01.01.03,,EW - Wet Riser - 02  ,,Lot,1,,,, -   ,," 23,090.00 "," 23,090.00 ",
04.01.01.04,,EW - Wet Riser - 03  ,,Lot,1,,,, -   ,," 31,970.00 "," 31,970.00 ",
04.01.01.05,,EW - Wet Riser - 04  ,,Lot,1,,,, -   ,,, -   ,
04.01.01.06,,EW - Wet Riser - 05  ,,Lot,1,,,, -   ,,, -   ,
04.01.01.07,,EW - Wet Riser - 06  ,,Lot,1,,,, -   ,,, -   ,
04.01.01.08,,EW - Wet Riser - 07 ,,Lot,1,,,, -   ,,, -   ,
04.01.01.09,,EW - Wet Riser - 08 ,,Lot,1,,,," 188,991.00 ",,, -   ,
04.01.01.10,,EW - Wet Riser - 09  ,,Lot,1,,,, -   ,,, -   ,
04.01.01.11,,EW - Wet Riser - 10  ,,Lot,1,,,, -   ,,, -   ,
,,,,,,,,,,,,  ,
04.01.02,,West Wing (WW),,,,,,,,,,  ,
04.01.02.1,,Ground Floor ,,Lot,1,,,, -   ,,,  ,
04.01.02.2,,WW - Wet Riser - 01  ,,Lot,1,,,, -   ,,, -   ,
04.01.02.3,,WW - Wet Riser - 02  ,,Lot,1,,,, -   ,,, -   ,
04.01.02.4,,WW - Wet Riser - 03  ,,Lot,1,,,, -   ,,, -   ,
04.01.02.5,,WW - Wet Riser - 04 ,,Lot,1,,,, -   ,,, -   ,
04.01.02.6,,WW - Wet Riser - 05 ,,Lot,1,,,, -   ,,, -   ,
,,,,,,,,,,,,  ,
04.03.00,,"TO SUPPLY AND INSTALL Wet riser accessories c/w 4-way breeching inlet, landing valve, hose, hose cradle and all other necessary accessories.",,,,,,,,,,  ,
,,,,,,,,,,,,  ,
04.03.01,,East Wing,,,,,,,,,,  ,
04.03.01.01,,Add as necessaryÖ,,Lot,1,,,, -   ,,, -   ,
04.03.01.02,,,,Lot,1,,,, -   ,," 36,830.00 "," 36,830.00 ",
04.03.01.03,,,,Lot,1,,,, -   ,,, -   ,
04.03.01.04,,,,Lot,1,,,," 51,454.00 ",,, -   ,
,,,,,,,,,,,,,
04.03.02,,West Wing,,,,,,,,,,,
04.03.02.01,,Add as necessaryÖ,,Lot,1,,,, -   ,,, -   ,
04.03.02.02,,,,Lot,1,,,, -   ,,, -   ,
04.03.02.03,,,,Lot,1,,,, -   ,,, -   ,
04.03.02.04,,,,Lot,1,,,, -   ,,, -   ,
,,,,,,,,,,,,,
,,"Total 04.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 455,466.00 ",,," 628,990.00 ",
,,,,,,,,,,,,,
05.00.00,,PORTABLE FIRE EXTINGUISHING SYSTEM,,,,,,,,,,,
,,,,,,,,,,,,,
05.01.00,,"TO SUPPLY AND INSTALL 9KG ABC DRY POWDER fire extinguisher c/w enclosure, key, brackets and all other necessary accessories.",,,,,,,,,,,
,,,,,,,,,,,,,
05.01.01,,Ground floor ,,Lot,1,,,," 4,350.00 ",," 2,620.00 "," 2,620.00 ",
05.01.02,,Ground mezzanine floor ,,Lot,1,,,," 6,450.00 ",, 630.00 , 630.00 ,
05.01.03,,1st floor ,,Lot,1,,,," 7,350.00 ",," 2,370.00 "," 2,370.00 ",
05.01.04,,1st mezzanine floor ,,Lot,1,,,," 6,150.00 ",, 500.00 , 500.00 ,
05.01.05,,2nd floor ,,Lot,1,,,," 12,750.00 ",," 2,870.00 "," 2,870.00 ",
,,3rd floor,,Lot,1,,,," 8,850.00 ",," 1,620.00 "," 1,620.00 ",
,,,,,,,,,,,,  ,
05.02.00,,"TO SUPPLY AND INSTALL 2KG CO≤ GAS fire extinguisher c/w enclosure, key, brackets and all other necessary accessories. ",,Lot,1,,,," 3,600.00 ",," 8,980.00 "," 8,980.00 ",
,,,,,,,,,,,,,
,,"Total 05.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 49,500.00 ",,," 19,590.00 ",
,,,,,,,,,,,,,
06.00.00,,FIXED FLOODING SYSTEM,,,,,,,,,,,
,,,,,,,,,,,,,
06.01.00,,"FM200 FLOODING SYSTEM

TO SUPPLY AND INSTALL FM200 system c/w cylinders, solenoid valve, discharge valve, discharge hose, non-return valve, piping manifold, supports and brackets, Bomba approval and all necessary accessories for the specified rooms.

To supply and install control panel c/w power and control wiring in HDG conduits, smoke and heat detectors, breakglass manual pull station and pull cables, fire curtains and solenoid actuators, alarm bells, warning indicating lights, interface with building fire alarm system, Bomba approval and all necessary accessories for the following rooms.",,,,,,,,,,,
,,,,,,,,,,,,,
06.01.01,,ASRS server room at ground mezzanine floor.,,Lot,1,,,," 17,591.00 ",,," 161,300.00 ",
,,TNB 33 KV SSU,,Lot,1,,,," 99,290.00 ",,,,
,,,,,,,,,,,,,
06.02.00,,"AUTOMATIC CO≤ FLOODING SYSTEM

To supply and install automatic CO≤ flooding system c/w cylinders, pilot cylinders, solenoid valve, discharge valve, discharge hose, non-return valve, piping manifold, supports and brackets, Bomba approval and all necessary accessories for the specified rooms.

To supply and install control panel c/w power and control wiring in HDG conduits, smoke and heat detectors, breakglass manual pull station and pull cables, fire curtains and solenoid actuators, alarm bells, warning indicating lights, interface with building fire alarm system, Bomba approval and all necessary accessories for the following rooms.",,,,,,,,,,,
06.02.01.01,,Genset Room,,Lot,1,,,," 91,866.00 ",," 88,710.00 "," 88,710.00 ",
06.02.01.02,,LV Room Consumer HT / SG Room,,Lot,1,,,," 27,741.00 ",," 27,910.00 "," 27,910.00 ",
06.02.01.03,,HT Room / TX Room,,Lot,1,,,," 132,304.00 ",," 152,680.00 "," 152,680.00 ",
,,Transformer Room,,Lot,1,,,," 16,229.00 ",,,  ,
,,MSB,,Lot,1,,,," 16,266.00 ",,,  ,
,,,,,,,,,,,,,
,,"Total 06.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 401,287.00 ",,," 430,600.00 ",
,,,,,,,,,,,,,
07.00.00,,ADDRESSABLE FIRE ALARM SYSTEM,,,,,,,,,,,
,,,,,,,,,,,,,
07.01.00,,"TO SUPPLY AND INSTALL Addressible Type Fire Alarm Panel. Fire Alarm panel shall be analogue addressable type c/w keypad, LCD/LED display panel, toggle switches, standby battery and charger, surge arrestors, all necessary hardware and software, network controllers, communication interface, IP card, printer and other accessories and requirements specified elsewhere in the drawings and tender specifications that are required for efficient operation of the building fire alarm detection system.",,,,,,,,,,,
,,,,,,,,,,,,,
07.01.01,,"Main Fire Alarm Panel

TO SUPPLY AND INSTALL Addressable Main Fire Alarm Panel c/w dry fit battery and LCD/LED mimic display and all necessary accessories and etc accordingly to tender specification.",,Lot,1,,,," 121,365.00 ",," 93,100.00 "," 93,100.00 ",
,,,,,,,,,,,,  ,
07.01.02,,TO SUPPLY AND INSTALL repeater main fire alarm panel in guard house 2 at ground floor  c/w dry fit battery and LCD/LED mimic display and all necessary accessories and etc accordingly to tender specification.,,Lot,1,,,," 6,250.00 ",," 57,950.00 "," 57,950.00 ",
,,,,,,,,,,,,  ,
07.02.00,,"TO SUPPLY AND INSTALL Bomba approved Sistem Pengawasan Kebakaran Automatik (SPKA) c/w handset, surge arrestor and all other necessary accessories that deemed required for the operation of the system. The work shall include any applicable fees for the connection and activation of SPKA to the designated fire station.",,Lot,1,,,," 8,200.00 ",," 7,980.00 "," 7,980.00 ",
,,,,,,,,,,,,  ,
07.03.00,,"TO SUPPLY AND INSTALL addressable smoke detector, breakglass and alarm bells c/w bracket, mounting, supports and all necessary accessories.",,,,,,,,,,  ,
,,,,,,,,,,,,  ,
07.03.01,,Ground Floor,,,,,,,,,,  ,
07.03.01.01,,Addressable smoke detector ,,Lot,1,,,," 12,404.00 ",," 30,630.00 "," 30,630.00 ",
07.03.01.02,,Breakglass ,,Lot,1,,,," 3,061.00 ",," 19,530.00 "," 19,530.00 ",
07.03.01.03,,Alarm bell ,,Lot,1,,,," 4,958.00 ",," 21,480.00 "," 21,480.00 ",
,,,,,,,,,,,,  ,
07.03.02,,Ground Floor Mezzanine,,,,,,,,,,  ,
07.03.02.01,,Addressable smoke detector ,,Lot,1,,,," 10,466.00 ",," 38,500.00 "," 38,500.00 ",
07.03.02.02,,Breakglass ,,Lot,1,,,," 1,948.00 ",," 6,510.00 "," 6,510.00 ",
07.03.02.03,,Alarm bell,,Lot,1,,,," 3,155.00 ",," 7,160.00 "," 7,160.00 ",
,,,,,,,,,,,,  ,
07.03.03,,1st Floor,,,,,,,,,,  ,
07.03.03.01,,Addressable smoke detector ,,Lot,1,,,," 11,241.00 ",," 21,000.00 "," 21,000.00 ",
07.03.03.02,,Breakglass ,,Lot,1,,,," 4,174.00 ",," 19,530.00 "," 19,530.00 ",
07.03.03.03,,Alarm bell ,,Lot,1,,,," 6,761.00 ",," 21,480.00 "," 21,480.00 ",
,,,,,,,,,,,,  ,
07.03.04,,1st Floor Mezzanine,,,,,,,,,,  ,
07.03.04.01,,Addressable smoke detector ,,Lot,1,,,," 11,641.00 ",," 24,500.00 "," 24,500.00 ",
07.03.04.02,,Breakglass ,,Lot,1,,,," 1,391.00 ",," 5,580.00 "," 5,580.00 ",
07.03.04.03,,Alarm bell ,,Lot,1,,,," 2,254.00 ",," 6,140.00 "," 6,140.00 ",
,,,,,,,,,,,,  ,
07.03.05,,2nd Floor,,,,,,,,,,  ,
,,Addressable smoke detector ,,Lot,1,,,," 7,753.00 ",," 45,500.00 "," 45,500.00 ",
07.03.05.01,,Breakglass ,,Lot,1,,,," 3,896.00 ",," 27,610.00 "," 27,610.00 ",
07.03.05.02,,Alarm bell ,,Lot,1,,,," 6,311.00 ",," 25,110.00 "," 25,110.00 ",
,,,,,,,,,,,,  ,
07.03.06,,Roof,,,,,,,,,,  ,
07.03.06.01,,Addressable smoke detector ,,Lot,1,,,," 6,590.00 ",," 14,880.00 "," 14,880.00 ",
,,Breakglass ,,Lot,1,,,, 557.00 ,," 1,860.00 "," 1,860.00 ",
,,Alarm bell ,,Lot,1,,,, 902.00 ,," 2,050.00 "," 2,050.00 ",
,,,,,,,,,,,,  ,
07.04.00,,"TO SUPPLY AND INSTALL fire alarm addressible control and monitor module according to the drawings for fire sprinkler system, hose reel system, roller shutter, detection system, alarm system, smoke spill sytem, pressurization system and fire gas suppression system, electrical system c/w support, bracket, coordination, addressible input and outpot point, card and all necessary accessories.",,,,,,,,,,  ,
,,,,,,,,,,,,  ,
07.04.01,,Warehouse east wing,,Lot,1,,,, -   ,," 364,710.00 "," 364,710.00 ",
07.04.02,,Warehouse west wing,,Lot,1,,,," 137,434.00 ",,, Inclusive ,
07.04.03,,Fire pump room and fire control room,,Lot,1,,,, -   ,,, Inclusive ,
07.04.04,,Guard house 2,,Lot,1,,,, -   ,,, Inclusive ,
,,,,,,,,,,,,  ,
07.05.00,,"TO SUPPLY AND INSTALL fire alarm above ground PVC power cabling in GI trunking/conduit, underground armoured power cable & fiber optic signalling loop (twisted screen cabe) cabling works in GI trunking/conduits c/w interconnection of control and monitor module to fire alarm detection devices for independent fire suppression system, smoke spill system, pressurization system, electrical system, sprinkelr flow switches, tamper switches, fire pump room monitoring and alarm devices,  surge arrestor, hangers, supports and all necessary accessories for the system to operate at satisfactory and efficient operation standard. The number of loops as shown in the drawing shall be minimum and tenderer proposed number of loops shall be in accordance with relevant manufacturing recommendations and recognized standards.",,Lot,1,,,, -   ,," 90,230.00 "," 90,230.00 ",
,,,,,,,,,,,,,
,,"Total 07.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 372,712.00 ",,," 953,020.00 ",
,,,,,,,,,,,,,
08.00.00,,FIRE HYDRANT SYSTEM,,,,,,,,,,,
,,,,,,,,,,,,,
08.01.00,,HYDRANT TANKS,,,,,,,,,,,
,,,,,,,,,,,,,
08.01.01,,"TO SUPPLY AND INSTALL SPAN approved hot dipped galvanized pressed steel fire hydrant tank c/w internal partition, internal and external aluminium cat ladder, manhole hinged cover, vent, water level indicator, tank opening for scour pipes, inlet pipes, overflow pipes, warning pipes, outlet pipes, fittings, support, stainless steel internal truss, hot dipped galvanised pressed steel panel, necessary internal and external reinforcements, water tightness sealant all  associated accessories for complete installation works with min 10 years warranty from CPC.",,,,,,,,,,,
,,"Hydrant Tank
Eff. Height = 4.2m
Eff. Capacity = 94m3
[3.66m x 6.10m x 4.88m (H)] 40' x 20' x 16' (H)",,no,2,,,," 181,250.00 ",," 178,520.00 "," 357,040.00 ",
08.01.02,,"TO SUPPLY AND INSTALL fire hydrant water tank accessories, ball float valve, black steel 'B' balancing pipe header, stainless steel level electrodes, overflow pipes to the nearest drain, warning pipe, scour pipe to nearest drain, vortex inhibitor, base skid, pipe painting, pipe marking and all associated accessories for complete installation works.",,Lot,2,,,," 18,696.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.00,,HYDRANT PUMPSET,,,,,,,,,,,
,,,,,,,,,,,,,
08.02.01,,"TO SUPPLY AND DELIVER Bomba approved duty and standby diesel engine fire hydrant water pumpset c/w pipe mechanical coupling, control panel including panel and power and control wiring from such panel to pump, pressure sensor, pressure relief valves, overheating protection system, diesel engine, radiator, exhaust, silencer, battery, flow meter, diesel fuel tanks with legs, starters, drain outlet, shaft and all necessary accessories that required for complete and satisfactory functioning of the pump. Pump performance selection in compliance with BS EN 12845. The pump, engine and control panel shall come in as common skid. The engine local panel shall be pre-wired with the control panel in a skid form. Maximum close off pressure shall be 12 bar. (The rc plinth will be supplied by Builder).",,,,,,,,,,,
,,"Pressurised Hydrant Pumpset 
Duty (electric ) and Standby (diesel)
- 3000 l/min @ 9 bar (4500 l/m @ 11 bar)",,no,2,,,," 227,526.00 ",," 179,080.00 "," 358,160.00 ",
08.02.02,,"TO INSTALL Bomba approved duty and standby diesel engine fire hydrant water pumpset c/w all necessary pipe work, fittings, pipe mechanical coupling, control panel including panel and power and control wiring from such panel to pump, pressure sensor, pressure relief valves, overheating protection system, diesel engine, radiator, exhaust, silencer, battery, flow meter, diesel fuel tanks with legs, starters, drain outlet, shaft and all necessary accessories that required for complete and satisfactory functioning of the pump. Pump performance selection in compliance with BS EN 12845. The pump, engine and control panel shall come in as common skid. The engine local panel shall be pre-wired with the control panel in a skid form. Maximum close off pressure shall be 12 bar. (The rc plinth will be supplied by Builder).",,Lot,2,,,," 12,500.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.03,,"TO SUPPLY AND DELIVER Bomba approved jockey fire hydrant water pumpset c/w electric motor, UL FM listed control panel. The engine local panel shall be pre-wired with the control panel in a skid form.",,,,,,,,,,,
,,"Pressurised Hydrant Pumpset 
Jockey electric 
120 l/min @ 10 bar 11 bar",,no,1,,,," 6,250.00 ",,, Inclusive ,
08.02.04,,"TO INSTALL Bomba approved jockey fire water pumpset c/w pressure switch, electric motor, mounted on rc/steel inertia blocks and rc plinth with spring isolators, test pipe, pressure switches, hanger, support and all necessary accessories within the fire pump room that required for complete and satisfactory functioning of the system. 
(The rc plinth will be by others)  ",,Lot,1,,,," 2,500.00 ",,,Inclusive,
,,,,,,,,,,,,,
08.02.05,,"TO SUPPLY AND INSTALL fire rated power and control cabling including cable termination from electrical panel in fire pump room (incoming electrical panel by others) to battery, diesel engine duty and standby sprinkler pumps panel and jockey pump panel on sprinkler pump skid c/w conduit, supports and brackets and all necessary accessories.",,Lot,1,,,," 12,500.00 ",," 11,250.00 "," 11,250.00 ",
,,,,,,,,,,,,,
08.02.06,,"TO SUPPLY AND INSTALL hose cabinet for fire hydrant complete with 2 sets of canvas hoses and nozzles to authority's approval. 
(Approx. 16 sets)",,Lot,1,,,," 34,995.00 ",," 122,930.00 "," 122,930.00 ",
,,,,,,,,,,,,,
,,"TO SUPPLY & INSTALL 200 mm MSCL Pipe c/w fittings, screw and threaded malleable iron fittings, FM approved and UL listed grooved mechanical coupling, brackets, automatic air release valves, supports, L angle, anchor iron, anchor bar, pipe painting, pipe marking and any other necessary accessories.",,Lot,1,,,," 563,580.00 ",,,,
,,,,,,,,,,,,,
,,"Total 08.00.00 To Be Carried Forward
To Summary of Tender Prices",,,,,,," 1,059,797.00 ",,," 849,380.00 ",
,,,,,,,,,,,,,
09.00.00,,FIREMAN INTERCOM (Addressable Type),,,,,,,,,,,
,,,,,,,,,,,,,
0.01.00,,Supply and install complete system of fireman intercom c/w necessary accessories as per tender drawings and specification.,,,,,,,,,,  ,
